"","logFC","logCPM","LR","PValue","FDR"
"RPS18",1.23918133353119,9.57646169383163,9.42049756164647,0.00214573291529141,0.17673200070394
"RPS3",1.05260923315399,8.93162733731945,9.4187982823368,0.00214772224587463,0.17673200070394
"MUS81",-3.07015550127061,3.18973186566567,9.41226549694314,0.00215538755187683,0.17673200070394
"RPS20",1.10765636242092,9.43059447509751,9.39495015940701,0.00217583918386172,0.17673200070394
"ZNF429",4.19343749743948,2.71391799107052,9.37455147113986,0.00220018534741758,0.17673200070394
"IFT43",-6.75362483655642,2.11659223970212,9.37177558678536,0.00220351970200275,0.17673200070394
"RTKN2",4.67690891968979,3.15162426112511,9.34588563975973,0.00223486626808084,0.17673200070394
"RPLP1",1.1324822793098,8.95826919016343,9.33891324092923,0.00224338523797528,0.17673200070394
"RPL4",1.34415949239836,8.29637547061673,9.31972394898598,0.00226700145555173,0.17673200070394
"CD6",2.26996869258604,4.21118907401496,9.31786321831837,0.00226930482413617,0.17673200070394
"COX7C",1.2713116742222,6.35378013600328,9.31016758700548,0.00227885636484171,0.17673200070394
"ABCC10",4.52263400201567,2.62140168521845,9.30947936959614,0.00227971253979284,0.17673200070394
"TULP4",2.6514986242678,3.53237970131672,9.27162249328269,0.00232731448613269,0.179203215432217
"EEF2K",4.75433326604879,2.4865918927686,9.2432520387171,0.00236364809745587,0.18025868591887
"TMEM86B",6.1452619005982,2.32348218282182,9.23098432647329,0.00237953691290517,0.18025868591887
"PIM3",3.05637950645984,3.63241702122042,9.22411969889672,0.00238847504157154,0.18025868591887
"LRRC25",4.05902098726377,3.6427768812635,9.14179504219274,0.00249835874323863,0.186374229155244
"RPS27",0.966602830690865,10.1667565583624,9.13897214832144,0.00250221630929733,0.186374229155244
"RPS29",1.14215029513636,10.3244201410944,9.11123536002606,0.0025404424625771,0.187498198240626
"DDX60",-2.48907111850016,3.65746230031996,9.09983195038415,0.00255632980725354,0.187498198240626
"RPL6",1.16104658969373,9.17465190690997,9.08076420440715,0.00258312082923473,0.187498198240626
"RBMS2",-6.24642913624685,2.08092326730687,9.07167260723346,0.0025959950948976,0.187498198240626
"GRPEL1",2.58979891968873,3.60100814264064,9.0691552223831,0.00259957136907853,0.187498198240626
"ZNF680",-5.53057349125323,2.29445111213209,9.0561028885083,0.00261819426481979,0.187653722276015
"SAMD9L",-1.68513072686183,5.21015097237745,9.02869154452095,0.00265774652205522,0.188530248623887
"JUNB",1.45573103326124,7.73596408312152,9.02473121521592,0.00266351088350701,0.188530248623887
"DGCR8",-3.19054315872733,3.11763410483216,9.01194537008691,0.00268220779606478,0.188681728666384
"RLIM",-2.97328066014255,3.22731084331402,8.98767609869558,0.00271806442039943,0.190031056042159
"AL669831.5",-5.92356588512993,2.3055266847279,8.9647157275092,0.00275243522014246,0.191260681516729
"RPL38",1.04169354271076,8.81720393692405,8.93311319296634,0.0028004660858767,0.193418857664551
"AC083798.2",-5.79873262682273,2.19922247697871,8.90226615704879,0.00284816967450053,0.195252352337222
"RBM15B",2.66523328131082,3.42038314910723,8.89388061114284,0.00286127964551739,0.195252352337222
"RPL10",0.995124381466501,9.32507746695546,8.8527215906919,0.00292652195375112,0.198515739196117
"RPS7",1.09980758718806,8.19939069971896,8.82240556789815,0.00297554143663902,0.20064656930141
"RPS14",1.06333652965675,9.35346989401191,8.77252553147413,0.00305801730930166,0.204154018797406
"SARAF",1.33077669780674,6.65543681707467,8.76932667361111,0.00306338515394493,0.204154018797406
"RPL37",1.10609933174321,9.41034936368816,8.7189169481059,0.0031492507026229,0.208656168645876
"TMEM243",3.51703919419476,3.55000385665946,8.69823170616399,0.0031851889346554,0.20981741675915
"REEP5",1.88231696920458,4.60485028976675,8.68587978727737,0.00320684742581545,0.210030076233292
"ZNF579",6.77658734970824,2.0667078818938,8.66437937421639,0.00324490499867355,0.211308213513622
"EIF3L",1.61028986497922,5.67000037329854,8.63860849623013,0.00329112708113974,0.213100478503798
"IP6K1",3.66118871811917,3.10122269186398,8.61740771226808,0.00332965372214196,0.2133724472848
"DUSP28",5.66438770347882,2.35673395363408,8.61570143707911,0.00333277427313921,0.2133724472848
"PARP2",-4.26505361655746,2.58883397051954,8.58169557400609,0.00339559030685131,0.215077790330117
"JAGN1",3.80334667223239,2.80865265625794,8.57743104936494,0.00340355226160797,0.215077790330117
