"","logFC","logCPM","LR","PValue","FDR"
"LIN7C",0.876651398672435,3.64152372386869,8.22720187578704,0.00412671062063321,0.192254049005673
"CD163",-2.53606854440598,0.628560985655809,8.22509744694699,0.00413149868886532,0.192254049005673
"YPEL5",0.686571074077582,5.91114614206007,8.22162839700508,0.00413940393487312,0.192254049005673
"NRBP2",1.57113494292826,2.17638198521749,8.21694704375671,0.00415009617895714,0.192254049005673
"MRPL47",1.08887219752541,3.12370317338915,8.19378142745569,0.00420342179917887,0.193936011430941
"CABLES2",-1.87095617222579,1.4049317618159,8.18434838403873,0.00422533533263195,0.194086160173925
"TMX4",0.830740737175254,6.12367562279569,8.17774766740554,0.00424073831899854,0.194086160173925
"EIF3F",0.774161349853614,6.59319576702532,8.14078448881838,0.00432805549589957,0.197290081725086
"RPS6",0.829087791885948,11.1201895247224,8.12393701967381,0.0043684589389104,0.198087462397267
"RPL19",0.75225951405977,9.62029770473134,8.11902442377083,0.00438031243630319,0.198087462397267
"ENC1",2.62597788775787,1.5964798224338,8.09676182901074,0.00443444120080514,0.199742655827571
"DDIT4",-1.72229587399174,4.73523404386075,8.07598370631203,0.00448557504967089,0.201250445929329
"PWWP2B",-2.23754340406036,0.84294460690083,8.03084414313719,0.0045987402056821,0.205518601505699
"P2RY12",-5.5159025898111,-1.17972841378843,8.02106830463248,0.00462362889354901,0.205823729964393
"TMX2",-1.13006554344702,3.34758722437962,8.00727371368381,0.00465898265138304,0.206082424607765
"TIA1",-0.690901278085279,5.50636937308955,8.00206051298007,0.00467241499070272,0.206082424607765
"CCDC88A",0.923144556271673,3.79520705528305,7.99769579245342,0.00468369146835829,0.206082424607765
"ZNF831",0.942398164217638,3.91178668333062,7.97698987096962,0.00473756513366354,0.206770875061356
"IFITM2",-0.633907950451861,8.15929804679767,7.97603293353532,0.00474007014489047,0.206770875061356
"RNF126",0.824695217476561,4.49102603224941,7.96683578967204,0.00476421476225082,0.206770875061356
"HIST1H2AE",-2.26908398555707,1.97129091759694,7.96391271223095,0.00477191471929946,0.206770875061356
"NOLC1",-0.686767383349127,5.17637154624054,7.94915397256953,0.0048109861587212,0.207662088998539
"PRDM1",-1.14547009821654,5.9940015665267,7.93856443932727,0.00483922095540412,0.207662088998539
"C7orf26",0.807264579165612,4.11125166642165,7.93127234946578,0.00485876189856553,0.207662088998539
"CCDC146",-1.54844607049576,3.26394393342501,7.92172254665759,0.00488447457548255,0.207662088998539
"H2AFX",2.19643692935495,3.4348300535419,7.92130577415453,0.00488559988004474,0.207662088998539
"MRPL45",1.40036619248876,2.93657993646695,7.89609043563174,0.00495417619416852,0.207662088998539
"SH3BGRL3",0.707492277940078,9.24809000634643,7.89145758697213,0.00496688207313129,0.207662088998539
"FGFBP2",1.2746355733378,7.15738677161187,7.88976050551225,0.00497154473073626,0.207662088998539
"SLC22A17",-2.27741941084756,1.15052448620571,7.88578474790988,0.00498248542299398,0.207662088998539
"IFNG",1.76677450228049,4.16303236588772,7.88407983200775,0.00498718461043503,0.207662088998539
"DDX19A",-0.937867734307275,3.46551346039367,7.88199813421315,0.00499292842976481,0.207662088998539
"SIDT1",-0.976009776585655,3.9221954739068,7.85586796556435,0.0050656027998233,0.207876922544731
"ITGB1",0.957741874042078,7.61024211294837,7.85337326521747,0.00507259730004116,0.207876922544731
"UBE2L6",-0.9425817222384,5.04344146245096,7.84681639186256,0.00509102805945164,0.207876922544731
"NOD1",1.57210379484789,2.0368048538749,7.84661523469645,0.00509159457120349,0.207876922544731
"TRIO",2.1570203330564,1.0109583083079,7.83945866403325,0.00511179122248607,0.207876922544731
"CMPK1",0.54680919535033,6.25332990266752,7.83688901671064,0.00511906296273477,0.207876922544731
"GAS7",1.23789033630963,3.51473918396305,7.83451787484171,0.00512578231265965,0.207876922544731
